Dates,DOY,Interval,UTC-3,H,D,Z,Data_source
1964-06-12,164,22-23h,19,28402.0,-16.035,8141.0,TTB_staff_DTA_files
1964-06-12,164,23-24h,20,28400.0,-16.03666666666667,8143.0,TTB_staff_DTA_files
1964-06-13,165,0-1h,21,28403.0,-16.038333333333334,8139.0,TTB_staff_DTA_files
1964-06-13,165,1-2h,22,28409.0,-16.04,8139.0,TTB_staff_DTA_files
1964-06-13,165,2-3h,23,28400.0,-16.04,8141.0,TTB_staff_DTA_files
1964-06-13,165,3-4h,0,28405.0,-16.041666666666668,8141.0,TTB_staff_DTA_files
1964-06-13,165,4-5h,1,28408.0,-16.031666666666666,8140.0,TTB_staff_DTA_files
1964-06-13,165,5-6h,2,28406.0,-16.02,8140.0,TTB_staff_DTA_files
1964-06-13,165,6-7h,3,28408.0,-16.011666666666667,8141.0,TTB_staff_DTA_files
1964-06-13,165,7-8h,4,28410.0,-16.005,8143.0,TTB_staff_DTA_files
1964-06-13,165,8-9h,5,28420.0,-16.01,8139.0,TTB_staff_DTA_files
1964-06-13,165,9-10h,6,28436.0,-16.01,8138.0,TTB_staff_DTA_files
1964-06-13,165,10-11h,7,28444.0,-16.016666666666666,8136.0,TTB_staff_DTA_files
1964-06-13,165,11-12h,8,28445.0,-16.029999999999998,8139.0,TTB_staff_DTA_files
1964-06-13,165,12-13h,9,28447.0,-16.043333333333333,8135.0,TTB_staff_DTA_files
1964-06-13,165,13-14h,10,28441.0,-16.058333333333334,8130.0,TTB_staff_DTA_files
1964-06-13,165,14-15h,11,28432.0,-16.068333333333335,8126.0,TTB_staff_DTA_files
1964-06-13,165,15-16h,12,28425.0,-16.063333333333333,8127.0,TTB_staff_DTA_files
1964-06-13,165,16-17h,13,28414.0,-16.075,8134.0,TTB_staff_DTA_files
1964-06-13,165,17-18h,14,28407.0,-16.061666666666667,8139.0,TTB_staff_DTA_files
1964-06-13,165,18-19h,15,28402.0,-16.046666666666667,8142.0,TTB_staff_DTA_files
1964-06-13,165,19-20h,16,28410.0,-16.043333333333333,8139.0,TTB_staff_DTA_files
1964-06-13,165,20-21h,17,28412.0,-16.04,8139.0,TTB_staff_DTA_files
1964-06-13,165,21-22h,18,28411.0,-16.038333333333334,8140.0,TTB_staff_DTA_files
1964-06-13,165,22-23h,19,28409.0,-16.03666666666667,8142.0,TTB_staff_DTA_files
1964-06-13,165,23-24h,20,28409.0,-16.035,8142.0,TTB_staff_DTA_files
1964-06-14,166,0-1h,21,28409.0,-16.033333333333335,8143.0,TTB_staff_DTA_files
1964-06-14,166,1-2h,22,28411.0,-16.03666666666667,8143.0,TTB_staff_DTA_files
1964-06-14,166,2-3h,23,28413.0,-16.04,8143.0,TTB_staff_DTA_files
1964-06-14,166,3-4h,0,28406.0,-16.035,8146.0,TTB_staff_DTA_files
1964-06-14,166,4-5h,1,28403.0,-16.033333333333335,8145.0,TTB_staff_DTA_files
1964-06-14,166,5-6h,2,28405.0,-16.028333333333332,8144.0,TTB_staff_DTA_files
1964-06-14,166,6-7h,3,28410.0,-16.026666666666667,8144.0,TTB_staff_DTA_files
1964-06-14,166,7-8h,4,28415.0,-16.016666666666666,8144.0,TTB_staff_DTA_files
1964-06-14,166,8-9h,5,28426.0,-16.015,8143.0,TTB_staff_DTA_files
1964-06-14,166,9-10h,6,28431.0,-16.01,8138.0,TTB_staff_DTA_files
1964-06-14,166,10-11h,7,28436.0,-16.021666666666665,8132.0,TTB_staff_DTA_files
1964-06-14,166,11-12h,8,28441.0,-16.03666666666667,8131.0,TTB_staff_DTA_files
1964-06-14,166,12-13h,9,28442.0,-16.035,8127.0,TTB_staff_DTA_files
1964-06-14,166,13-14h,10,28439.0,-16.055,8125.0,TTB_staff_DTA_files
1964-06-14,166,14-15h,11,28437.0,-16.091666666666665,8136.0,TTB_staff_DTA_files
1964-06-14,166,15-16h,12,28429.0,-16.075,8146.0,TTB_staff_DTA_files
1964-06-14,166,16-17h,13,28420.0,-16.058333333333334,8148.0,TTB_staff_DTA_files
1964-06-14,166,17-18h,14,28418.0,-16.043333333333333,8147.0,TTB_staff_DTA_files
1964-06-14,166,18-19h,15,28419.0,-16.041666666666668,8142.0,TTB_staff_DTA_files
1964-06-14,166,19-20h,16,28416.0,-16.043333333333333,8143.0,TTB_staff_DTA_files
1964-06-14,166,20-21h,17,28414.0,-16.03666666666667,8141.0,TTB_staff_DTA_files
1964-06-14,166,21-22h,18,28408.0,-16.03666666666667,8143.0,TTB_staff_DTA_files
1964-06-14,166,22-23h,19,28400.0,-16.028333333333332,8143.0,TTB_staff_DTA_files
1964-06-14,166,23-24h,20,28405.0,-16.028333333333332,8141.0,TTB_staff_DTA_files
1964-06-15,167,0-1h,21,28412.0,-16.028333333333332,8137.0,TTB_staff_DTA_files
1964-06-15,167,1-2h,22,28410.0,-16.028333333333332,8139.0,TTB_staff_DTA_files
1964-06-15,167,2-3h,23,28410.0,-16.026666666666667,8141.0,TTB_staff_DTA_files
1964-06-15,167,3-4h,0,28409.0,-16.025,8141.0,TTB_staff_DTA_files
1964-06-15,167,4-5h,1,28411.0,-16.023333333333333,8140.0,TTB_staff_DTA_files
1964-06-15,167,5-6h,2,28413.0,-16.021666666666665,8140.0,TTB_staff_DTA_files
1964-06-15,167,6-7h,3,28412.0,-16.02,8144.0,TTB_staff_DTA_files
1964-06-15,167,7-8h,4,28414.0,-16.005,8147.0,TTB_staff_DTA_files
1964-06-15,167,8-9h,5,28420.0,-16.00166666666667,8148.0,TTB_staff_DTA_files
1964-06-15,167,9-10h,6,28430.0,-16.00166666666667,8143.0,TTB_staff_DTA_files
1964-06-15,167,10-11h,7,28439.0,-16.00166666666667,8138.0,TTB_staff_DTA_files
1964-06-15,167,11-12h,8,28446.0,-16.003333333333334,8136.0,TTB_staff_DTA_files
1964-06-15,167,12-13h,9,28454.0,-16.011666666666667,8133.0,TTB_staff_DTA_files
1964-06-15,167,13-14h,10,28446.0,-16.018333333333334,8141.0,TTB_staff_DTA_files
1964-06-15,167,14-15h,11,28437.0,-16.025,8145.0,TTB_staff_DTA_files
1964-06-15,167,15-16h,12,28423.0,-16.035,8142.0,TTB_staff_DTA_files
1964-06-15,167,16-17h,13,28416.0,-16.041666666666668,8140.0,TTB_staff_DTA_files
1964-06-15,167,17-18h,14,28417.0,-16.043333333333333,8138.0,TTB_staff_DTA_files
1964-06-15,167,18-19h,15,28417.0,-16.045,8137.0,TTB_staff_DTA_files
1964-06-15,167,19-20h,16,28417.0,-16.041666666666668,8135.0,TTB_staff_DTA_files
1964-06-15,167,20-21h,17,28414.0,-16.038333333333334,8137.0,TTB_staff_DTA_files
1964-06-15,167,21-22h,18,28414.0,-16.03666666666667,8137.0,TTB_staff_DTA_files
1964-06-15,167,22-23h,19,28417.0,-16.033333333333335,8137.0,TTB_staff_DTA_files
1964-06-15,167,23-24h,20,28413.0,-16.033333333333335,8139.0,TTB_staff_DTA_files
1964-06-16,168,0-1h,21,28412.0,-16.031666666666666,8138.0,TTB_staff_DTA_files
1964-06-16,168,1-2h,22,28412.0,-16.031666666666666,8138.0,TTB_staff_DTA_files
1964-06-16,168,2-3h,23,28412.0,-16.031666666666666,8138.0,TTB_staff_DTA_files
1964-06-16,168,3-4h,0,28414.0,-16.029999999999998,8137.0,TTB_staff_DTA_files
1964-06-16,168,4-5h,1,28415.0,-16.026666666666667,8137.0,TTB_staff_DTA_files
1964-06-16,168,5-6h,2,28414.0,-16.026666666666667,8138.0,TTB_staff_DTA_files
1964-06-16,168,6-7h,3,28417.0,-16.018333333333334,8137.0,TTB_staff_DTA_files
1964-06-16,168,7-8h,4,28423.0,-16.011666666666667,8136.0,TTB_staff_DTA_files
1964-06-16,168,8-9h,5,28428.0,-16.021666666666665,8132.0,TTB_staff_DTA_files
1964-06-16,168,9-10h,6,28433.0,-16.026666666666667,8131.0,TTB_staff_DTA_files
1964-06-16,168,10-11h,7,28433.0,-16.029999999999998,8130.0,TTB_staff_DTA_files
1964-06-16,168,11-12h,8,28430.0,-16.029999999999998,8131.0,TTB_staff_DTA_files
1964-06-16,168,12-13h,9,28427.0,-16.03666666666667,8126.0,TTB_staff_DTA_files
1964-06-16,168,13-14h,10,28425.0,-16.051666666666666,8124.0,TTB_staff_DTA_files
1964-06-16,168,14-15h,11,28421.0,-16.061666666666667,8134.0,TTB_staff_DTA_files
1964-06-16,168,15-16h,12,28411.0,-16.046666666666667,8141.0,TTB_staff_DTA_files
1964-06-16,168,16-17h,13,28407.0,-16.041666666666668,8140.0,TTB_staff_DTA_files
1964-06-16,168,17-18h,14,28412.0,-16.043333333333333,8136.0,TTB_staff_DTA_files
1964-06-16,168,18-19h,15,28416.0,-16.043333333333333,8136.0,TTB_staff_DTA_files
1964-06-16,168,19-20h,16,28415.0,-16.041666666666668,8136.0,TTB_staff_DTA_files
1964-06-16,168,20-21h,17,28415.0,-16.04,8136.0,TTB_staff_DTA_files
1964-06-16,168,21-22h,18,28415.0,-16.035,8136.0,TTB_staff_DTA_files
1964-06-16,168,22-23h,19,28414.0,-16.033333333333335,8137.0,TTB_staff_DTA_files
1964-06-16,168,23-24h,20,28414.0,-16.031666666666666,8137.0,TTB_staff_DTA_files
1964-06-17,169,0-1h,21,28413.0,-16.031666666666666,8137.0,TTB_staff_DTA_files
1964-06-17,169,1-2h,22,28412.0,-16.029999999999998,8138.0,TTB_staff_DTA_files
1964-06-17,169,2-3h,23,28413.0,-16.033333333333335,8138.0,TTB_staff_DTA_files
1964-06-17,169,3-4h,0,28412.0,-16.028333333333332,8138.0,TTB_staff_DTA_files
1964-06-17,169,4-5h,1,28411.0,-16.026666666666667,8139.0,TTB_staff_DTA_files
1964-06-17,169,5-6h,2,28413.0,-16.02,8138.0,TTB_staff_DTA_files
1964-06-17,169,6-7h,3,28414.0,-16.008333333333333,8139.0,TTB_staff_DTA_files
1964-06-17,169,7-8h,4,28419.0,-15.991666666666667,8135.0,TTB_staff_DTA_files
1964-06-17,169,8-9h,5,28427.0,-16.0,8130.0,TTB_staff_DTA_files
1964-06-17,169,9-10h,6,28442.0,-16.013333333333332,8126.0,TTB_staff_DTA_files
1964-06-17,169,10-11h,7,28447.0,-16.025,8123.0,TTB_staff_DTA_files
1964-06-17,169,11-12h,8,28456.0,-16.025,8118.0,TTB_staff_DTA_files
1964-06-17,169,12-13h,9,28459.0,-16.01,8126.0,TTB_staff_DTA_files
1964-06-17,169,13-14h,10,28451.0,-16.008333333333333,8131.0,TTB_staff_DTA_files
1964-06-17,169,14-15h,11,28440.0,-16.023333333333333,8137.0,TTB_staff_DTA_files
1964-06-17,169,15-16h,12,28429.0,-16.035,8138.0,TTB_staff_DTA_files
1964-06-17,169,16-17h,13,28423.0,-16.043333333333333,8140.0,TTB_staff_DTA_files
1964-06-17,169,17-18h,14,28419.0,-16.043333333333333,8143.0,TTB_staff_DTA_files
1964-06-17,169,18-19h,15,28418.0,-16.041666666666668,8140.0,TTB_staff_DTA_files
1964-06-17,169,19-20h,16,28419.0,-16.041666666666668,8138.0,TTB_staff_DTA_files
1964-06-17,169,20-21h,17,28418.0,-16.04,8138.0,TTB_staff_DTA_files
1964-06-17,169,21-22h,18,28416.0,-16.035,8137.0,TTB_staff_DTA_files
1964-06-17,169,22-23h,19,28416.0,-16.031666666666666,8137.0,TTB_staff_DTA_files
1964-06-17,169,23-24h,20,28415.0,-16.021666666666665,8137.0,TTB_staff_DTA_files
1964-06-18,170,0-1h,21,28416.0,-16.029999999999998,8137.0,TTB_staff_DTA_files
1964-06-18,170,1-2h,22,28416.0,-16.028333333333332,8137.0,TTB_staff_DTA_files
1964-06-18,170,2-3h,23,28417.0,-16.028333333333332,8137.0,TTB_staff_DTA_files
1964-06-18,170,3-4h,0,28418.0,-16.026666666666667,8137.0,TTB_staff_DTA_files
1964-06-18,170,4-5h,1,28421.0,-16.023333333333333,8137.0,TTB_staff_DTA_files
1964-06-18,170,5-6h,2,28424.0,-16.011666666666667,8137.0,TTB_staff_DTA_files
1964-06-18,170,6-7h,3,28427.0,-15.988333333333333,8137.0,TTB_staff_DTA_files
1964-06-18,170,7-8h,4,28429.0,-15.975,8132.0,TTB_staff_DTA_files
1964-06-18,170,8-9h,5,28435.0,-15.986666666666668,8124.0,TTB_staff_DTA_files
1964-06-18,170,9-10h,6,28443.0,-16.013333333333332,8120.0,TTB_staff_DTA_files
1964-06-18,170,10-11h,7,28456.0,-16.023333333333333,8120.0,TTB_staff_DTA_files
1964-06-18,170,11-12h,8,28426.0,-16.03666666666667,8131.0,TTB_staff_DTA_files
1964-06-18,170,12-13h,9,28425.0,-16.051666666666666,8131.0,TTB_staff_DTA_files
1964-06-18,170,13-14h,10,28449.0,-16.063333333333333,8129.0,TTB_staff_DTA_files
1964-06-18,170,14-15h,11,28430.0,-16.076666666666668,8130.0,TTB_staff_DTA_files
1964-06-18,170,15-16h,12,28427.0,-16.075,8136.0,TTB_staff_DTA_files
1964-06-18,170,16-17h,13,28415.0,-16.07,8138.0,TTB_staff_DTA_files
1964-06-18,170,17-18h,14,28404.0,-16.068333333333335,8140.0,TTB_staff_DTA_files
1964-06-18,170,18-19h,15,28392.0,-16.061666666666667,8143.0,TTB_staff_DTA_files
1964-06-18,170,19-20h,16,28395.0,-16.051666666666666,8140.0,TTB_staff_DTA_files
1964-06-18,170,20-21h,17,28401.0,-16.043333333333333,8136.0,TTB_staff_DTA_files
1964-06-18,170,21-22h,18,28408.0,-16.041666666666668,8135.0,TTB_staff_DTA_files
1964-06-18,170,22-23h,19,28410.0,-16.03666666666667,8135.0,TTB_staff_DTA_files
1964-06-18,170,23-24h,20,28410.0,-16.035,8135.0,TTB_staff_DTA_files
1964-06-19,171,0-1h,21,28411.0,-16.033333333333335,8134.0,TTB_staff_DTA_files
1964-06-19,171,1-2h,22,28411.0,-16.033333333333335,8134.0,TTB_staff_DTA_files
1964-06-19,171,2-3h,23,28412.0,-16.031666666666666,8134.0,TTB_staff_DTA_files
1964-06-19,171,3-4h,0,28415.0,-16.026666666666667,8135.0,TTB_staff_DTA_files
1964-06-19,171,4-5h,1,28417.0,-16.021666666666665,8135.0,TTB_staff_DTA_files
1964-06-19,171,5-6h,2,28419.0,-16.015,8136.0,TTB_staff_DTA_files
1964-06-19,171,6-7h,3,28420.0,-16.00166666666667,8135.0,TTB_staff_DTA_files
1964-06-19,171,7-8h,4,28423.0,-15.998333333333333,8134.0,TTB_staff_DTA_files
1964-06-19,171,8-9h,5,28430.0,-16.008333333333333,8132.0,TTB_staff_DTA_files
1964-06-19,171,9-10h,6,28439.0,-16.016666666666666,8129.0,TTB_staff_DTA_files
1964-06-19,171,10-11h,7,28444.0,-16.026666666666667,8123.0,TTB_staff_DTA_files
1964-06-19,171,11-12h,8,28449.0,-16.031666666666666,8125.0,TTB_staff_DTA_files
1964-06-19,171,12-13h,9,28447.0,-16.035,8127.0,TTB_staff_DTA_files
1964-06-19,171,13-14h,10,28441.0,-16.04,8127.0,TTB_staff_DTA_files
1964-06-19,171,14-15h,11,28431.0,-16.053333333333335,8128.0,TTB_staff_DTA_files
1964-06-19,171,15-16h,12,28419.0,-16.068333333333335,8129.0,TTB_staff_DTA_files
1964-06-19,171,16-17h,13,28411.0,-16.068333333333335,8132.0,TTB_staff_DTA_files
1964-06-19,171,17-18h,14,28405.0,-16.06,8135.0,TTB_staff_DTA_files
1964-06-19,171,18-19h,15,28402.0,-16.058333333333334,8136.0,TTB_staff_DTA_files
1964-06-19,171,19-20h,16,28394.0,-16.055,8139.0,TTB_staff_DTA_files
1964-06-19,171,20-21h,17,28384.0,-16.05,8140.0,TTB_staff_DTA_files
1964-06-19,171,21-22h,18,28385.0,-16.043333333333333,8139.0,TTB_staff_DTA_files
1964-06-19,171,22-23h,19,28379.0,-16.043333333333333,8139.0,TTB_staff_DTA_files
1964-06-19,171,23-24h,20,28376.0,-16.038333333333334,8139.0,TTB_staff_DTA_files
1964-06-20,172,0-1h,21,28385.0,-16.005,8136.0,TTB_staff_DTA_files
1964-06-20,172,1-2h,22,28384.0,-16.035,8137.0,TTB_staff_DTA_files
1964-06-20,172,2-3h,23,28392.0,-16.031666666666666,8134.0,TTB_staff_DTA_files
1964-06-20,172,3-4h,0,28401.0,-16.028333333333332,8134.0,TTB_staff_DTA_files
1964-06-20,172,4-5h,1,28403.0,-16.021666666666665,8135.0,TTB_staff_DTA_files
1964-06-20,172,5-6h,2,28412.0,-16.01,8134.0,TTB_staff_DTA_files
1964-06-20,172,6-7h,3,28417.0,-16.00166666666667,8134.0,TTB_staff_DTA_files
1964-06-20,172,7-8h,4,28426.0,-15.979999999999999,8127.0,TTB_staff_DTA_files
1964-06-20,172,8-9h,5,28437.0,-15.991666666666667,8122.0,TTB_staff_DTA_files
1964-06-20,172,9-10h,6,28432.0,-16.003333333333334,8121.0,TTB_staff_DTA_files
1964-06-20,172,10-11h,7,28428.0,-16.035,8124.0,TTB_staff_DTA_files
1964-06-20,172,11-12h,8,28433.0,-16.048333333333332,8122.0,TTB_staff_DTA_files
1964-06-20,172,12-13h,9,28426.0,-16.058333333333334,8128.0,TTB_staff_DTA_files
1964-06-20,172,13-14h,10,28424.0,-16.075,8129.0,TTB_staff_DTA_files
1964-06-20,172,14-15h,11,28427.0,-16.076666666666668,8127.0,TTB_staff_DTA_files
1964-06-20,172,15-16h,12,28416.0,-16.08833333333333,8130.0,TTB_staff_DTA_files
1964-06-20,172,16-17h,13,28405.0,-16.098333333333333,8135.0,TTB_staff_DTA_files
1964-06-20,172,17-18h,14,28403.0,-16.078333333333333,8135.0,TTB_staff_DTA_files
1964-06-20,172,18-19h,15,28406.0,-16.06,8134.0,TTB_staff_DTA_files
1964-06-20,172,19-20h,16,28409.0,-16.045,8132.0,TTB_staff_DTA_files
1964-06-20,172,20-21h,17,28410.0,-16.038333333333334,8132.0,TTB_staff_DTA_files
1964-06-20,172,21-22h,18,28407.0,-16.03666666666667,8134.0,TTB_staff_DTA_files
1964-06-20,172,22-23h,19,28408.0,-16.029999999999998,8134.0,TTB_staff_DTA_files
1964-06-20,172,23-24h,20,28397.0,-16.026666666666667,8135.0,TTB_staff_DTA_files
1964-06-21,173,0-1h,21,28401.0,-16.026666666666667,8133.0,TTB_staff_DTA_files
1964-06-21,173,1-2h,22,28404.0,-16.028333333333332,8133.0,TTB_staff_DTA_files
1964-06-21,173,2-3h,23,28405.0,-16.026666666666667,8133.0,TTB_staff_DTA_files
1964-06-21,173,3-4h,0,28408.0,-16.023333333333333,8134.0,TTB_staff_DTA_files
1964-06-21,173,4-5h,1,28406.0,-16.018333333333334,8134.0,TTB_staff_DTA_files
1964-06-21,173,5-6h,2,28408.0,-16.008333333333333,8134.0,TTB_staff_DTA_files
1964-06-21,173,6-7h,3,28411.0,-16.008333333333333,8135.0,TTB_staff_DTA_files
1964-06-21,173,7-8h,4,28416.0,-16.003333333333334,8134.0,TTB_staff_DTA_files
1964-06-21,173,8-9h,5,28422.0,-16.006666666666668,8128.0,TTB_staff_DTA_files
1964-06-21,173,9-10h,6,28435.0,-16.018333333333334,8119.0,TTB_staff_DTA_files
1964-06-21,173,10-11h,7,28445.0,-16.023333333333333,8113.0,TTB_staff_DTA_files
1964-06-21,173,11-12h,8,28451.0,-16.033333333333335,8114.0,TTB_staff_DTA_files
1964-06-21,173,12-13h,9,28449.0,-16.048333333333332,8111.0,TTB_staff_DTA_files
1964-06-21,173,13-14h,10,28446.0,-16.063333333333333,8114.0,TTB_staff_DTA_files
1964-06-21,173,14-15h,11,28437.0,-16.061666666666667,8125.0,TTB_staff_DTA_files
1964-06-21,173,15-16h,12,28421.0,-16.073333333333334,8128.0,TTB_staff_DTA_files
1964-06-21,173,16-17h,13,28413.0,-16.071666666666665,8133.0,TTB_staff_DTA_files
1964-06-21,173,17-18h,14,28411.0,-16.053333333333335,8134.0,TTB_staff_DTA_files
1964-06-21,173,18-19h,15,28413.0,-16.041666666666668,8133.0,TTB_staff_DTA_files
1964-06-21,173,19-20h,16,28414.0,-16.038333333333334,8133.0,TTB_staff_DTA_files
1964-06-21,173,20-21h,17,28414.0,-16.03666666666667,8133.0,TTB_staff_DTA_files
1964-06-21,173,21-22h,18,28416.0,-16.035,8133.0,TTB_staff_DTA_files
1964-06-21,173,22-23h,19,28416.0,-16.033333333333335,8133.0,TTB_staff_DTA_files
1964-06-21,173,23-24h,20,28415.0,-16.033333333333335,8134.0,TTB_staff_DTA_files
1964-06-22,174,0-1h,21,28414.0,-16.033333333333335,8134.0,TTB_staff_DTA_files
1964-06-22,174,1-2h,22,28414.0,-16.031666666666666,8134.0,TTB_staff_DTA_files
1964-06-22,174,2-3h,23,28418.0,-16.029999999999998,8134.0,TTB_staff_DTA_files
1964-06-22,174,3-4h,0,28419.0,-16.028333333333332,8134.0,TTB_staff_DTA_files
1964-06-22,174,4-5h,1,28420.0,-16.023333333333333,8135.0,TTB_staff_DTA_files
1964-06-22,174,5-6h,2,28419.0,-16.016666666666666,8136.0,TTB_staff_DTA_files
1964-06-22,174,6-7h,3,28422.0,-16.005,8137.0,TTB_staff_DTA_files
1964-06-22,174,7-8h,4,28431.0,-16.003333333333334,8133.0,TTB_staff_DTA_files
1964-06-22,174,8-9h,5,28442.0,-16.016666666666666,8125.0,TTB_staff_DTA_files
1964-06-22,174,9-10h,6,28455.0,-16.038333333333334,8122.0,TTB_staff_DTA_files
1964-06-22,174,10-11h,7,28461.0,-16.05,8116.0,TTB_staff_DTA_files
1964-06-22,174,11-12h,8,28459.0,-16.051666666666666,8115.0,TTB_staff_DTA_files
1964-06-22,174,12-13h,9,28455.0,-16.043333333333333,8118.0,TTB_staff_DTA_files
1964-06-22,174,13-14h,10,28450.0,-16.045,8118.0,TTB_staff_DTA_files
1964-06-22,174,14-15h,11,28432.0,-16.05,8125.0,TTB_staff_DTA_files
1964-06-22,174,15-16h,12,28416.0,-16.06,8134.0,TTB_staff_DTA_files
1964-06-22,174,16-17h,13,28406.0,-16.06,8138.0,TTB_staff_DTA_files
1964-06-22,174,17-18h,14,28404.0,-16.051666666666666,8138.0,TTB_staff_DTA_files
1964-06-22,174,18-19h,15,28407.0,-16.046666666666667,8137.0,TTB_staff_DTA_files
1964-06-22,174,19-20h,16,28406.0,-16.045,8135.0,TTB_staff_DTA_files
1964-06-22,174,20-21h,17,28409.0,-16.041666666666668,8134.0,TTB_staff_DTA_files
1964-06-22,174,21-22h,18,28409.0,-16.035,8134.0,TTB_staff_DTA_files
1964-06-22,174,22-23h,19,28411.0,-16.035,8133.0,TTB_staff_DTA_files
1964-06-22,174,23-24h,20,28410.0,-16.035,8133.0,TTB_staff_DTA_files
1964-06-23,175,0-1h,21,28408.0,-16.035,8133.0,TTB_staff_DTA_files
1964-06-23,175,1-2h,22,28410.0,-16.033333333333335,8133.0,TTB_staff_DTA_files
1964-06-23,175,2-3h,23,28409.0,-16.029999999999998,8133.0,TTB_staff_DTA_files
1964-06-23,175,3-4h,0,28408.0,-16.028333333333332,8133.0,TTB_staff_DTA_files
1964-06-23,175,4-5h,1,28407.0,-16.026666666666667,8134.0,TTB_staff_DTA_files
1964-06-23,175,5-6h,2,28410.0,-16.021666666666665,nan,TTB_staff_DTA_files
1964-06-23,175,6-7h,3,28400.0,-16.005,nan,TTB_staff_DTA_files
1964-06-23,175,7-8h,4,28415.0,-15.991666666666667,8128.0,TTB_staff_DTA_files
1964-06-23,175,8-9h,5,28422.0,-16.00166666666667,8117.0,TTB_staff_DTA_files
1964-06-23,175,9-10h,6,28428.0,-16.01,8116.0,TTB_staff_DTA_files
1964-06-23,175,10-11h,7,28438.0,-16.016666666666666,8110.0,TTB_staff_DTA_files
1964-06-23,175,11-12h,8,28440.0,-16.018333333333334,8108.0,TTB_staff_DTA_files
1964-06-23,175,12-13h,9,28439.0,-16.029999999999998,8107.0,TTB_staff_DTA_files
1964-06-23,175,13-14h,10,28435.0,-16.045,8104.0,TTB_staff_DTA_files
1964-06-23,175,14-15h,11,28432.0,-16.041666666666668,8118.0,TTB_staff_DTA_files
1964-06-23,175,15-16h,12,28427.0,-16.04,8129.0,TTB_staff_DTA_files
1964-06-23,175,16-17h,13,28422.0,-16.056666666666665,8130.0,TTB_staff_DTA_files
1964-06-23,175,17-18h,14,28414.0,-16.06,8133.0,TTB_staff_DTA_files
1964-06-23,175,18-19h,15,28409.0,-16.045,8142.0,TTB_staff_DTA_files
1964-06-23,175,19-20h,16,28405.0,-16.038333333333334,8143.0,TTB_staff_DTA_files
1964-06-23,175,20-21h,17,28408.0,-16.043333333333333,8143.0,TTB_staff_DTA_files
1964-06-23,175,21-22h,18,28409.0,-16.041666666666668,8144.0,TTB_staff_DTA_files
1964-06-23,175,22-23h,19,28406.0,-16.03666666666667,8143.0,TTB_staff_DTA_files
1964-06-23,175,23-24h,20,28409.0,-16.035,8141.0,TTB_staff_DTA_files
1964-06-24,176,0-1h,21,28412.0,-16.00166666666667,8140.0,TTB_staff_DTA_files
1964-06-24,176,1-2h,22,28412.0,-16.029999999999998,8140.0,TTB_staff_DTA_files
1964-06-24,176,2-3h,23,28413.0,-16.031666666666666,8140.0,TTB_staff_DTA_files
1964-06-24,176,3-4h,0,28414.0,-16.028333333333332,8140.0,TTB_staff_DTA_files
1964-06-24,176,4-5h,1,28415.0,-16.023333333333333,8140.0,TTB_staff_DTA_files
1964-06-24,176,5-6h,2,28417.0,-16.018333333333334,8139.0,TTB_staff_DTA_files
1964-06-24,176,6-7h,3,28420.0,-16.011666666666667,8140.0,TTB_staff_DTA_files
1964-06-24,176,7-8h,4,28425.0,-16.003333333333334,8142.0,TTB_staff_DTA_files
1964-06-24,176,8-9h,5,28429.0,-16.011666666666667,8142.0,TTB_staff_DTA_files
1964-06-24,176,9-10h,6,28441.0,-16.01,8145.0,TTB_staff_DTA_files
1964-06-24,176,10-11h,7,28450.0,-16.015,8148.0,TTB_staff_DTA_files
1964-06-24,176,11-12h,8,28453.0,-16.03666666666667,8148.0,TTB_staff_DTA_files
1964-06-24,176,12-13h,9,28458.0,-16.043333333333333,8140.0,TTB_staff_DTA_files
1964-06-24,176,13-14h,10,28459.0,-16.045,8138.0,TTB_staff_DTA_files
1964-06-24,176,14-15h,11,28448.0,-16.045,8143.0,TTB_staff_DTA_files
1964-06-24,176,15-16h,12,28436.0,-16.056666666666665,8141.0,TTB_staff_DTA_files
1964-06-24,176,16-17h,13,28425.0,-16.063333333333333,8144.0,TTB_staff_DTA_files
1964-06-24,176,17-18h,14,28415.0,-16.055,8145.0,TTB_staff_DTA_files
1964-06-24,176,18-19h,15,28416.0,-16.05,8141.0,TTB_staff_DTA_files
1964-06-24,176,19-20h,16,28417.0,-16.046666666666667,8140.0,TTB_staff_DTA_files
1964-06-24,176,20-21h,17,28417.0,-16.043333333333333,8138.0,TTB_staff_DTA_files
1964-06-24,176,21-22h,18,28422.0,-16.04,8137.0,TTB_staff_DTA_files
1964-06-24,176,22-23h,19,28424.0,-16.031666666666666,8137.0,TTB_staff_DTA_files
1964-06-24,176,23-24h,20,28419.0,-16.028333333333332,8138.0,TTB_staff_DTA_files
1964-06-25,177,0-1h,21,28420.0,-16.025,8138.0,TTB_staff_DTA_files
1964-06-25,177,1-2h,22,28419.0,-16.025,8139.0,TTB_staff_DTA_files
